Datetime,Temperature,Feels Like,Dew,Humidity,Precipitation,Snow Value,Snow Depth,Wind Gust,Wind Speed,Wind Direction,Cloud Cover,Visibility,Solar Radiation,Solar Energy,UV Index,Hour,Clear,Cloudy,Fog,Partly Cloudy,Rain,Snow,Wind
2024-01-01 00:00:00,0.1781857451403888,0.21653543307086615,0.2233128834355828,0.4665939129380381,0.0,0.0,0.0,0.1342925659472422,0.24999999999999997,0.675,0.951,0.6610878661087866,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,0.1781857451403888,0.21653543307086615,0.22576687116564417,0.4809021462349945,0.0,0.0,0.0,0.1858513189448441,0.23972602739726026,0.675,1.0,0.6610878661087866,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,0.17494600431965443,0.21358267716535434,0.2282208588957055,0.49909057839214255,0.0,0.0,0.0,0.21223021582733811,0.2328767123287671,0.7361111111111112,1.0,0.6610878661087866,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,0.1717062634989201,0.21358267716535434,0.2282208588957055,0.5204316721231963,0.0,0.0,0.0,0.19424460431654675,0.19863013698630136,0.7472222222222222,1.0,0.6610878661087866,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,0.1717062634989201,0.21751968503937008,0.23190184049079754,0.5369225172790106,0.0,0.0,0.0,0.15947242206235013,0.1626712328767123,0.7416666666666667,1.0,0.6610878661087866,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,0.1673866090712743,0.22145669291338582,0.23558282208588957,0.5717230508063539,0.0,0.0,0.0,0.1211031175059952,0.10787671232876711,0.7333333333333334,0.938,0.6610878661087866,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00,0.16846652267818576,0.21358267716535434,0.2380368098159509,0.5786346550260701,0.0,0.0,0.0,0.09952038369304556,0.17123287671232876,0.7611111111111112,1.0,0.6610878661087866,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00,0.16414686825053998,0.2076771653543307,0.24539877300613497,0.6368376379289439,0.0033310673011556764,0.0,0.0,0.08633093525179855,0.17636986301369864,0.8194444444444445,1.0,0.6276150627615062,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-01 08:00:00,0.16090712742980562,0.21062992125984253,0.25766871165644173,0.7245058809263974,0.012372535690006797,0.0,0.0,0.07793764988009591,0.13184931506849315,0.788888888888889,1.0,0.6485355648535565,0.03257650542941757,0.02777777777777778,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-01 09:00:00,0.16198704103671707,0.20866141732283466,0.26380368098159507,0.7537286285922153,0.001699524133242692,0.0,0.0,0.1079136690647482,0.14726027397260272,0.9305555555555556,1.0,0.6610878661087866,0.048371174728529115,0.05555555555555556,0.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-01 10:00:00,0.1717062634989201,0.21751968503937008,0.26380368098159507,0.6892203225415303,0.0,0.0,0.0,0.1342925659472422,0.1626712328767123,1.0,0.907,0.6610878661087866,0.1994076999012833,0.19444444444444445,0.2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:00:00,0.18142548596112312,0.24803149606299213,0.26380368098159507,0.6324724142112284,0.0,0.0,0.0,0.13788968824940048,0.06678082191780821,0.061111111111111116,0.8250000000000001,0.6610878661087866,0.3573543928923988,0.36111111111111116,0.4,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-01 12:00:00,0.1879049676025918,0.25393700787401574,0.2625766871165644,0.5925791196798836,0.0,0.0,0.0,0.1211031175059952,0.05136986301369863,0.9277777777777778,0.743,0.6610878661087866,0.4225074037512339,0.4166666666666667,0.4,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-01 13:00:00,0.1965442764578834,0.25196850393700787,0.252760736196319,0.5084273068994786,0.0,0.0,0.0,0.09112709832134291,0.10616438356164383,0.8583333333333334,0.8890000000000001,0.6610878661087866,0.1609081934846989,0.16666666666666666,0.2,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-01 14:00:00,0.1922246220302376,0.25196850393700787,0.24539877300613497,0.4943615860312841,0.0,0.0,0.0,0.09952038369304556,0.0839041095890411,0.9194444444444445,0.8890000000000001,0.6610878661087866,0.13030602171767028,0.1388888888888889,0.1,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-01 15:00:00,0.19114470842332615,0.2440944881889764,0.2478527607361963,0.5089123317570026,0.0,0.0,0.0,0.08633093525179855,0.1232876712328767,0.3111111111111111,0.907,0.6610878661087866,0.045409674234945706,0.05555555555555556,0.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:00:00,0.18898488120950324,0.23818897637795275,0.25030674846625767,0.5317085000606282,0.0,0.0,0.0,0.056354916067146286,0.1506849315068493,0.8388888888888889,0.907,0.6610878661087866,0.006910167818361302,0.0,0.0,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:00:00,0.1857451403887689,0.24311023622047245,0.2478527607361963,0.5353461864920577,0.0,0.0,0.0,0.026378896882494007,0.0976027397260274,0.011111111111111112,0.907,0.6610878661087866,0.0,0.0,0.0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:00:00,0.18358531317494603,0.2283464566929134,0.23680981595092024,0.5004243967503335,0.0,0.0,0.0,0.013189448441247004,0.18150684931506847,0.9833333333333334,0.743,0.6610878661087866,0.0,0.0,0.0,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-01 19:00:00,0.1781857451403888,0.21751968503937008,0.2282208588957055,0.4912089244573784,0.0,0.0,0.0,0.047961630695443645,0.2226027397260274,0.9611111111111111,0.418,0.6610878661087866,0.0,0.0,0.0,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-01 20:00:00,0.1717062634989201,0.2125984251968504,0.2294478527607362,0.5251606644840549,0.0,0.0,0.0,0.1211031175059952,0.2106164383561644,0.9500000000000001,0.615,0.6610878661087866,0.0,0.0,0.0,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0
