datetime,temp,precip,humidity,windspeed,cloudcover,month,day_of_week,is_weekend,season,temp_range,day_length,is_clear,is_rainy,is_cloudy,is_snowy,has_precipitation,month_sin,month_cos,day_of_week_sin,day_of_week_cos
2025-01-11,19.7,0.0,61.8,16.6,24.4,1,5,1,Winter,12.0,10.85388888888889,0,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2025-01-12,16.9,0.0,74.0,14.8,29.9,1,6,1,Winter,10.6,10.864444444444445,0,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2025-01-13,12.5,0.0,77.1,14.8,5.5,1,0,0,Winter,11.0,10.875277777777777,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2025-01-14,16.0,0.0,70.2,14.8,19.7,1,1,0,Winter,15.0,10.886388888888888,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2025-01-15,20.0,0.0,68.2,24.1,31.7,1,2,0,Winter,11.3,10.898333333333333,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-01-16,18.3,0.0,79.4,16.6,42.5,1,3,0,Winter,8.0,10.91,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-01-17,15.5,0.0,81.6,22.3,46.5,1,4,0,Winter,8.0,10.922777777777778,0,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2025-01-18,19.4,0.0,66.7,16.6,7.1,1,5,1,Winter,15.100000000000001,10.935277777777777,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2025-01-19,20.8,0.0,57.3,13.0,0.0,1,6,1,Winter,13.1,10.948611111111111,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2025-01-20,20.0,0.0,63.6,11.2,11.4,1,0,0,Winter,13.3,10.962222222222222,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2025-01-21,19.5,0.0,66.7,11.2,1.3,1,1,0,Winter,14.100000000000001,10.976111111111111,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2025-01-22,20.5,0.0,67.7,13.0,1.3,1,2,0,Winter,15.2,10.990277777777777,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-01-23,19.8,0.0,69.5,18.4,11.7,1,3,0,Winter,13.3,11.005,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-01-24,17.7,0.0,70.4,19.5,1.4,1,4,0,Winter,10.0,11.019722222222223,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2025-01-25,18.4,0.0,61.1,16.1,0.0,1,5,1,Winter,15.5,11.035,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2025-01-26,19.4,0.0,65.9,11.2,0.0,1,6,1,Winter,15.5,11.050555555555556,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2025-01-27,19.6,0.0,61.3,11.2,0.0,1,0,0,Winter,14.0,11.06638888888889,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2025-01-28,20.3,0.0,56.7,11.2,2.6,1,1,0,Winter,16.0,11.0825,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2025-01-29,22.3,0.0,52.8,13.0,4.8,1,2,0,Winter,14.3,11.099166666666667,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-01-30,20.5,0.0,54.7,9.4,1.3,1,3,0,Winter,14.2,11.115555555555556,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-01-31,20.7,0.0,54.5,11.2,0.0,1,4,0,Winter,14.5,11.1325,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2025-02-01,19.6,0.0,57.5,10.8,11.9,2,5,1,Winter,13.3,11.149722222222222,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2025-02-02,20.3,0.0,58.6,11.2,21.5,2,6,1,Winter,16.3,11.167222222222222,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2025-02-03,23.9,0.0,56.8,25.9,24.8,2,0,0,Winter,14.600000000000001,11.184722222222222,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2025-02-04,22.4,0.0,63.5,11.2,30.7,2,1,0,Winter,13.7,11.202777777777778,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2025-02-05,19.0,0.0,57.4,22.3,15.2,2,2,0,Winter,11.399999999999999,11.220833333333333,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2025-02-06,18.1,0.0,45.8,25.1,0.0,2,3,0,Winter,11.0,11.239166666666666,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2025-02-07,18.3,0.0,46.8,20.5,1.2,2,4,0,Winter,12.0,11.257777777777777,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2025-02-08,20.3,0.0,50.6,13.0,17.1,2,5,1,Winter,17.0,11.276388888888889,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2025-02-09,22.9,0.0,52.6,11.2,1.9,2,6,1,Winter,14.899999999999999,11.295555555555556,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2025-02-10,22.5,0.0,54.2,11.2,1.3,2,0,0,Winter,15.2,11.314722222222223,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2025-02-11,21.7,0.0,51.5,14.8,1.3,2,1,0,Winter,16.3,11.33388888888889,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2025-02-12,20.7,0.0,54.3,11.2,0.0,2,2,0,Winter,15.200000000000001,11.353333333333333,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2025-02-13,19.9,0.0,50.4,13.0,0.0,2,3,0,Winter,16.0,11.373055555555556,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2025-02-14,21.2,0.0,48.7,13.0,0.0,2,4,0,Winter,15.3,11.392777777777777,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2025-02-15,22.6,0.0,46.6,16.6,5.5,2,5,1,Winter,14.5,11.412777777777778,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2025-02-16,23.0,0.0,48.6,14.8,0.0,2,6,1,Winter,15.8,11.432777777777778,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2025-02-17,22.8,0.0,54.4,10.1,0.0,2,0,0,Winter,14.600000000000001,11.453055555555556,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2025-02-18,23.8,0.0,56.1,14.8,16.7,2,1,0,Winter,15.600000000000001,11.473333333333333,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2025-02-19,23.4,0.0,53.6,11.2,2.9,2,2,0,Winter,15.2,11.49388888888889,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2025-02-20,23.0,0.0,47.2,13.0,11.4,2,3,0,Winter,14.0,11.514444444444445,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2025-02-21,22.1,0.0,49.5,14.8,5.1,2,4,0,Winter,14.3,11.535277777777777,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2025-02-22,22.4,0.0,48.7,14.8,0.1,2,5,1,Winter,13.0,11.556111111111111,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2025-02-23,23.1,0.0,47.1,9.4,0.0,2,6,1,Winter,15.0,11.576944444444445,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2025-02-24,22.6,0.0,45.3,14.8,1.7,2,0,0,Winter,13.100000000000001,11.597777777777777,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
2025-02-25,23.3,0.0,42.3,14.8,6.2,2,1,0,Winter,14.0,11.619166666666667,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2025-02-26,24.6,0.0,38.7,22.3,13.9,2,2,0,Winter,16.0,11.640277777777778,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2025-02-27,25.6,0.0,41.9,16.6,20.3,2,3,0,Winter,15.700000000000003,11.661388888888888,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2025-02-28,26.3,0.0,44.9,18.4,28.0,2,4,0,Winter,12.799999999999997,11.682777777777778,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2025-03-01,25.1,0.0,49.9,7.6,11.3,3,5,1,Spring,14.0,11.704166666666667,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2025-03-02,24.1,0.0,49.3,16.6,4.4,3,6,1,Spring,12.600000000000001,11.725833333333334,1,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2025-03-03,24.2,0.0,47.2,9.4,10.9,3,0,0,Spring,15.700000000000003,11.747222222222222,1,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
