BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CRASH_DATETIME,hour,day,month
QUEENS,11358.0,40.749435,-73.7973,"(40.749435, -73.7973)",0,0,Backing Unsafely,4703365,Sedan,2024-02-16 08:02:00,8,4,2
QUEENS,11373.0,40.736748,-73.87305,"(40.736748, -73.87305)",1,0,Driver Inattention/Distraction,4703114,Sedan,2024-02-16 16:00:00,16,4,2
QUEENS,11423.0,40.719017,-73.76421,"(40.719017, -73.76421)",0,0,Failure to Yield Right-of-Way,4703107,Sedan,2024-02-16 22:10:00,22,4,2
QUEENS,11364.0,40.753204,-73.77627,"(40.753204, -73.77627)",2,0,Driver Inattention/Distraction,4703150,Station Wagon/Sport Utility Vehicle,2024-02-16 18:50:00,18,4,2
QUEENS,11362.0,40.756893,-73.738884,"(40.756893, -73.738884)",0,0,Driver Inattention/Distraction,4703144,Sedan,2024-02-16 21:45:00,21,4,2
QUEENS,11104.0,40.746998,-73.92173,"(40.746998, -73.92173)",0,0,Following Too Closely,4703436,Sedan,2024-02-16 18:10:00,18,4,2
QUEENS,11372.0,40.74746,-73.88549,"(40.74746, -73.88549)",0,0,Unspecified,4703002,Box Truck,2024-02-16 08:55:00,8,4,2
QUEENS,11378.0,40.72415,-73.89869,"(40.72415, -73.89869)",0,0,Driver Inattention/Distraction,4702982,Sedan,2024-02-16 06:30:00,6,4,2
QUEENS,11694.0,40.58563,-73.82405,"(40.58563, -73.82405)",1,0,Passenger Distraction,4703305,Sedan,2024-02-16 14:27:00,14,4,2
QUEENS,11422.0,40.665348,-73.72986,"(40.665348, -73.72986)",1,0,Driver Inattention/Distraction,4703426,Pick-up Truck,2024-02-16 19:10:00,19,4,2
QUEENS,11373.0,40.737537,-73.881516,"(40.737537, -73.881516)",1,0,Unspecified,4703117,Sedan,2024-02-16 18:22:00,18,4,2
QUEENS,11369.0,40.76301,-73.87533,"(40.76301, -73.87533)",0,0,Driver Inattention/Distraction,4703480,Station Wagon/Sport Utility Vehicle,2024-02-16 15:46:00,15,4,2
QUEENS,11434.0,40.682846,-73.76565,"(40.682846, -73.76565)",0,0,Unspecified,4703181,Station Wagon/Sport Utility Vehicle,2024-02-16 21:00:00,21,4,2
QUEENS,11692.0,40.593296,-73.78906,"(40.593296, -73.78906)",0,0,Unspecified,4703162,Station Wagon/Sport Utility Vehicle,2024-02-16 12:00:00,12,4,2
QUEENS,11358.0,40.764397,-73.7902,"(40.764397, -73.7902)",0,0,Driver Inattention/Distraction,4702975,Bus,2024-02-16 09:24:00,9,4,2
QUEENS,11378.0,40.72108,-73.90835,"(40.72108, -73.90835)",2,0,Failure to Yield Right-of-Way,4703517,Sedan,2024-02-16 08:38:00,8,4,2
QUEENS,11373.0,40.744965,-73.87833,"(40.744965, -73.87833)",1,0,Unspecified,4703376,Sedan,2024-02-16 08:30:00,8,4,2
QUEENS,11691.0,40.59602,-73.76768,"(40.59602, -73.76768)",2,0,Unspecified,4703061,Station Wagon/Sport Utility Vehicle,2024-02-16 09:05:00,9,4,2
QUEENS,11423.0,40.713276,-73.76483,"(40.713276, -73.76483)",0,0,Failure to Yield Right-of-Way,4703539,Bus,2024-02-16 14:57:00,14,4,2
QUEENS,11367.0,40.72784,-73.83284,"(40.72784, -73.83284)",0,0,Unspecified,4703116,Station Wagon/Sport Utility Vehicle,2024-02-16 18:24:00,18,4,2
QUEENS,11358.0,40.757755,-73.79304,"(40.757755, -73.79304)",2,0,Failure to Yield Right-of-Way,4702976,Station Wagon/Sport Utility Vehicle,2024-02-16 10:00:00,10,4,2
QUEENS,11427.0,40.724003,-73.756836,"(40.724003, -73.756836)",0,0,View Obstructed/Limited,4703385,Sedan,2024-02-16 11:50:00,11,4,2
QUEENS,11435.0,40.69911,-73.81233,"(40.69911, -73.81233)",1,0,Failure to Yield Right-of-Way,4703390,Sedan,2024-02-16 08:27:00,8,4,2
QUEENS,11364.0,40.73844,-73.74307,"(40.73844, -73.74307)",0,0,Driver Inexperience,4703146,Station Wagon/Sport Utility Vehicle,2024-02-16 21:07:00,21,4,2
QUEENS,11368.0,40.74928,-73.86086,"(40.74928, -73.86086)",1,0,Backing Unsafely,4703003,Sedan,2024-02-16 09:34:00,9,4,2
QUEENS,11372.0,40.748863,-73.892715,"(40.748863, -73.892715)",0,0,Driver Inattention/Distraction,4702906,Sedan,2024-02-16 00:40:00,0,4,2
QUEENS,11101.0,40.751606,-73.938545,"(40.751606, -73.938545)",0,0,Backing Unsafely,4703338,Sedan,2024-02-16 16:15:00,16,4,2
QUEENS,11366.0,40.721462,-73.804535,"(40.721462, -73.804535)",1,0,Driver Inattention/Distraction,4703089,Station Wagon/Sport Utility Vehicle,2024-02-16 13:36:00,13,4,2
QUEENS,11385.0,40.70089,-73.89336,"(40.70089, -73.89336)",0,0,Backing Unsafely,4703519,Hopper,2024-02-16 20:13:00,20,4,2
QUEENS,11429.0,40.707905,-73.74223,"(40.707905, -73.74223)",0,0,Unspecified,4703343,Sedan,2024-02-16 03:24:00,3,4,2
QUEENS,11423.0,40.718803,-73.76596,"(40.718803, -73.76596)",0,0,Pavement Slippery,4703384,Station Wagon/Sport Utility Vehicle,2024-02-16 22:20:00,22,4,2
QUEENS,11372.0,40.74908,-73.8701,"(40.74908, -73.8701)",1,0,Alcohol Involvement,4703004,Sedan,2024-02-16 06:00:00,6,4,2
QUEENS,11427.0,40.728508,-73.754524,"(40.728508, -73.754524)",0,0,Driver Inattention/Distraction,4703147,Sedan,2024-02-16 15:30:00,15,4,2
QUEENS,11434.0,40.66454,-73.82276,"(40.66454, -73.82276)",3,0,Driver Inattention/Distraction,4703413,Sedan,2024-02-16 21:30:00,21,4,2
QUEENS,11378.0,40.717793,-73.90967,"(40.717793, -73.90967)",1,0,Failure to Yield Right-of-Way,4703475,Sedan,2024-02-16 18:25:00,18,4,2
QUEENS,11366.0,40.731987,-73.77946,"(40.731987, -73.77946)",0,0,Unspecified,4703091,Sedan,2024-02-16 19:00:00,19,4,2
QUEENS,11377.0,40.745636,-73.89801,"(40.745636, -73.89801)",0,0,Unspecified,4703567,Station Wagon/Sport Utility Vehicle,2024-02-16 19:15:00,19,4,2
QUEENS,11385.0,40.695004,-73.90223,"(40.695004, -73.90223)",1,0,Backing Unsafely,4703005,Station Wagon/Sport Utility Vehicle,2024-02-16 10:33:00,10,4,2
QUEENS,11692.0,40.5893,-73.810936,"(40.5893, -73.810936)",0,0,Unspecified,4703304,Station Wagon/Sport Utility Vehicle,2024-02-16 01:30:00,1,4,2
QUEENS,11419.0,40.685654,-73.828636,"(40.685654, -73.828636)",0,0,Driver Inattention/Distraction,4703410,Box Truck,2024-02-16 11:20:00,11,4,2
QUEENS,11375.0,40.72201,-73.853485,"(40.72201, -73.853485)",1,0,Driver Inattention/Distraction,4703159,Station Wagon/Sport Utility Vehicle,2024-02-16 15:07:00,15,4,2
QUEENS,11418.0,40.702347,-73.83392,"(40.702347, -73.83392)",1,0,Failure to Yield Right-of-Way,4703598,Station Wagon/Sport Utility Vehicle,2024-02-16 15:03:00,15,4,2
QUEENS,11355.0,40.756264,-73.823524,"(40.756264, -73.823524)",1,0,Failure to Yield Right-of-Way,4703761,Taxi,2024-02-16 16:42:00,16,4,2
QUEENS,11375.0,40.720978,-73.8383,"(40.720978, -73.8383)",0,0,Unspecified,4703604,Station Wagon/Sport Utility Vehicle,2024-02-16 19:00:00,19,4,2
QUEENS,11419.0,40.681923,-73.831924,"(40.681923, -73.831924)",0,0,Aggressive Driving/Road Rage,4703807,Sedan,2024-02-16 02:00:00,2,4,2
QUEENS,11418.0,40.700954,-73.825676,"(40.700954, -73.825676)",1,0,Passing Too Closely,4703602,Station Wagon/Sport Utility Vehicle,2024-02-16 19:15:00,19,4,2
QUEENS,11418.0,40.69084,-73.84455,"(40.69084, -73.84455)",0,0,Aggressive Driving/Road Rage,4703599,Station Wagon/Sport Utility Vehicle,2024-02-16 17:30:00,17,4,2
QUEENS,11418.0,40.699493,-73.83066,"(40.699493, -73.83066)",1,0,Unspecified,4703717,E-Bike,2024-02-16 21:38:00,21,4,2
QUEENS,11434.0,40.666313,-73.78069,"(40.666313, -73.78069)",0,0,Unspecified,4704044,Station Wagon/Sport Utility Vehicle,2024-02-16 13:25:00,13,4,2
QUEENS,11434.0,40.667915,-73.77523,"(40.667915, -73.77523)",0,0,Other Vehicular,4704195,Sedan,2024-02-16 13:00:00,13,4,2
QUEENS,11362.0,40.752098,-73.74142,"(40.752098, -73.74142)",2,0,Failure to Yield Right-of-Way,4704353,Station Wagon/Sport Utility Vehicle,2024-02-16 00:00:00,0,4,2
QUEENS,11101.0,40.753304,-73.912575,"(40.753304, -73.912575)",1,0,Passing or Lane Usage Improper,4704318,Bike,2024-02-16 06:30:00,6,4,2
QUEENS,11434.0,40.67897,-73.75985,"(40.67897, -73.75985)",0,0,Driver Inattention/Distraction,4704511,Station Wagon/Sport Utility Vehicle,2024-02-16 13:50:00,13,4,2
QUEENS,11432.0,40.713245,-73.79637,"(40.713245, -73.79637)",2,0,Unspecified,4705336,Sedan,2024-02-16 12:21:00,12,4,2
QUEENS,11694.0,40.58163,-73.84129,"(40.58163, -73.84129)",0,0,Driver Inattention/Distraction,4705756,Station Wagon/Sport Utility Vehicle,2024-02-16 17:05:00,17,4,2
